label,text
0,about to head to airport to fly home. I love midnight arrivals in Chicago.   #boarding SEA
1,thank God we finally found her! 
0,The words get messed up haha my bad I'm too blonde a it seems  haha well well night night 
1,@pdurham oh...  so not all that good of a speech... lol
1,"@pierrematta lol don't worry, i didn't do anything wrong. just my way of saying i really want to experience God moving "
0,Totally missed out on the Etsy Dallas craft fair last month. Me sad  Must catch the next event.
0,@tommcfly brazil is missing you 
0,"Dentists soon  I just think of the jonas bros when im there, it does help acually :L"
0,waiting around for boyfriend. then off to queens. ... looks like it's going to pour here in dt bklyn. umbrellaless 
0,@A1nz apparently on a forum it says there is no wifi 
1,Hopefully Ding Dong replacement asst don't piss me off today!  U would think after 6mths of dealing with da devil she would get it right!
0,@zephyrmori oooh! but it's very salty! I think I went overboard with the soyasauce 
0,We were due to make a special guest appearance @tweetcamp this weekend but restraining orders prevent us 
0,Everybody seems to hate me when I say how I really feel. Oh well! 
0,it sucks when the happyness turns into bummed outedness 
0,Robin Hood Season 3 - Don't like where it's heading 
0,Sitting in class on my last Wednesday of high school ever! 
0,"I'm all lonelified now  Oh well, I have The Longest Journey to keep me amused "
0,@BrookeGehr boooo.. you're leaving me for an entire month 
0,"@nkotb_Lwood That's good  &amp; aww, miss you too! - 2 weeks apart! "
0,"@mattmusicslut WOW...again?? They need to realize they're doing more damage than good...sorta feeling a little backlash brewing, unfort  "
0,good bye for now! my dear friend.  plz Take care always! :'((
0,gettin ready. went out last night with some friends from work and had a blast. i gotta work tonight. 
1,@Jodye_Quinn Hey Chica- you ready for tonight?! 
0,Ughhhhh. 
0,Shellys gone home  - Milton revision to get on with for tomorrow..
1,Well i have just finished a project for school and am now researching for my essay !! 
0,I wish we could go to pride weekend in Chicago again. 
0,Looking for Splash Mountain. I hope its not a 2 hour wait 
0,"really, really , really miss my Cowboy! "
0,And of course I forgot to take cash out so I'm now walking to Manc in the pissing rain. 
0,@eachdayaflower that is extra ridiculous 
0,I bought some Korean-made skincare masks. I can't read Hangul alphabet... 
1,UP was fantastic - Pixar was amazing once again. They sure can make me cry. Vanya and Thor liked it too 
0,@jonathanrknight 5 brothers and 1 million crying sisters  sad!
1,@twaysive Just filling in for a day. lolz. Hope u enjoyed my selections 
1,@feliciaday wow...you were great 
1,Can't fucking wait for River Riot in Omaha!! Even if it's 3 months away. 
1,"@darkanimelover sure thing ^^ i have blank cds here @ my house, &amp; i dont have anything to do, so i'll just burn it now "
0,Another wasted Saturday night 
1,"@chrisl52 WELL I MUST LET U GO SO SOON AGAIN , I NO,BUT WE ARE HAVING COMPANY OVER SO I MUST TIDY UP! WE WILL TALK LATER ! RKO BABY! "
0,misses sailing so freaking much 
0,Dirty old man keeps walking by and staring at me.  
1,"Morning , do I gather it is a special day today. Not sure what you could do with, so give me a clue.. Apart from one million dollars "
1,@catiepayne @EmdiiEmcii haha! He looked funny 
1,"@vascopatricio Vou ler!  ATD foi uma maratona.. Let's just say I'm glad it's over, lol."
1,"Happy, overjoyed. Can't really say anything about why but things are going pretty damn good. "
1,@ldfriedman  This one's for you love.  Mazel Tov my dear friend!   â« http://blip.fm/~7pwn9
1,now we are cuddling.  girl cuddles are so fun and soft 
0,@JonathanRKnight Have you seen this Video already ?? http://bit.ly/m04Hw   I`m still waiting for an answer... 
0,watching Riley pack 
1,goin on a date with my boy.. off to see UP!  #fb
1,New Moon teaser... oh my!!! Love the wolf! 
0,"My sister ruined my poster. She just wanted to point at Strify when we discussed CBÂ´s sunglasses, but she pushed right into his hair! "
0,@Beaniebanks Me too!... so dangerous.. My local news agents asked me if i wanted a Whole box from cash &amp; carry cheap.. I had to say no! 
1,"@PennyAsh #FNWC Please do, dear.  If you need me."
1,@BobChoat @smmguide @JaxLicurse @BarbaraDuke @ReTweetCentral @Affilianado @merrickmgt @thewildjoker Thanks for the ReTweets!  
0,"I want to see if I can move my flight to Tuesday and spend Monday night in Pittsburgh. Hmmm... Yeah right, I wish! Too busy... "
1,@innerchild9x Thats why your a good person   i hope i would do the same in ur shoes. Unless its games and anime. Then i'm morally corrupt
0,"Dear weekend, please don't end!! "
0,@verbosepredator What promise? I'm always last to know  http://ff.im/2xJkg
0,"@niknik1971 lol yes staff as well as other shoppers, its a bit of a soul destroying task i feel but especially when your on a diet "
0,*sob* turns out  script/plugin install is very very much not the same as a git submodule add ! doh 
0,Shouldn't have had that pretzel dog at LGA 
1,i like messing with my bf and saying things like i can watch him play footie for hours but he cant shop with me 
1,@dhempe when? where? 
0,@FrankieTheSats They're all sold out 
1,@iragenustik am on plan so get phone for free 
0,"Yes i arrived home, felling Bad.   I want you girl, im very sorried, im soo fuzzy!"
0,at home watching Weeds I really want to make myself believe I'm ok. Dino-boy on my mind 
0,filling out MTA resume.... 
1,"Who's gonna make an appearance in the new Meryl Streep movie tomorrow?  Yeah, that's me  ...and maybe @jackcastillo if I can convice him."
1,"like, WHAT? hasuhasuhasu "
0,im dreading work tonight 
1,i've downloaded some mcfly albums today  im happy lol
1,@AlanCarr Quaver Sandwiches  and tea.
0,"@MoL42 be careful! i just traced my sickness back, i got it by sharing a spoon. and it's the flu! "
0,time for work soon 
0,Well exams are over but it seems I caught a fever... damn  and I have so much to do!!! I have to keep my promise for the launch of v2
0,sad that lauren is done on the hills.. i will miss youuuu!!!!!!  &lt;/3
0,why won't it let me type my email for facebook in opera? 
0,"Forgot I'm seeing The Sats on Sunday! Oh boy, I'd thought I'd be well excited by now "
1,"i don't miss you, but i really really really want to see you again. "
1,Goodmorning everyone!!! Today WILL be a good day!!!  Smile be happy!!!
1,"I just remember that I havent eaten anything today, but its 6pm. "
0,It's too early 
0,http://bit.ly/103u1c  injured protester 
1,Yeh last assignment of the semester is now over! 
1,@malou16 you have to watch this  http://bit.ly/T16Ip  &lt;3
1,"yo yo, morning to the tweeters from the LBC wtf, over "
0,"Walked to work today to try and free up knee, hasn't worked  Now everything crossed I DON'T need another operation, not hopeful though"
0,@DeejaySchemes good bc its about to be over 
0,@BriBri2007 my bad yo. I tweetd tha wrong person   sorry
0,Im hard at work!   Lonelyandroid ):
1,"Hey, there why are u following me????????? Just wondering    "
1,And with the bed quote..I'm off to find mine 
0,Got up to pee now I can't go back to sleep 
0,"Good grief, now its one called sophie - look out @maddisondesigns, here's another one "
1,Leaving for Gatlinburg (sp?) on Friday for a few days 
0,Facing the &quot;what to make for dinner&quot; issue again 
1,going to the block  watching up !
0,"@Elane_ I need one too! I had an amazing dream last night, and Joe hugged me, wish it was real! "
0,ok im really off now LUNCH TIME!!!!!!!!!  but its cold outside 
1,"Urgh up ,showered, hair done... breakfast time now I think "
1,@thedailysurvey Hilary Duff!! I have been listening to her songs since she first started... 
0,I miss Gossip girls 
1,@booksliesalibis good news!  Enjoy the (hopefully dry and uneventful!) weekend 
1,@LuxePhotography sure ... blame it on the fish 
1,Going to go to sleep to awaken to more work  CBNQ W.S.T.W.W.D?
1,@dyam120406 waaaaaaaaa bebi you're here! 
0,doesnt feel well 
1,@tamsinbishton You see....camping can be glorious 
1,"@bownaa Bona, watch it on youtube!  I'm on episode 24 na "
1,After reviewing Jay Stay Paid...I'mma tell some of your producers....step ya game up. 
1,"Off to school in like less time than i wish  ahh well its gonna be aa okaaayy. eating special K, it gives you supa powass. Byee xo"
1,@vhmprincess advil AND beer! 
1,@BeastMode9 Hey there 
1,"God is good, all the time, God is good. "
0,"First day back at school, this happy holiday has really shown how unhappy i an at this school  gutted."
0,@lushcious  she has to paint some damn flames on some regular ones now!
1,wellll if you drive you can get a full tank. But if i drive ill be losing gas... shelby 
1,"i must admit, i look pretty amazing in a toga.  there will be photos tomorrow.  "
1,"If it weren't for my kids, I'd ... nevermind. "
0,@Markeybee Baby  What's wrong?? &lt;3
1,cheesesticks were awesome and i really hope tomorrow is awesome!!! come to the show and make it awesome!! 
1,You NEED this ring  1950's Style Glam Ring with Upcycled Silver Rose Earring http://bit.ly/E8yUT
0,Bleurrghhhh. I want to watch a movie. 
0,Tired from volleyball  nice nap sounds good but instead i'm going swimming Haha 
1,thank goodness the night turned around  goooodnight!
0,Yay...!!! I'm outside in this rain at work 
0,@likuidkewl haha ahh in the past. Never again 
0,"@shannonfisher Those are so cool! I want one in green, please!  I'm not sure how toques look on me, though. "
0,"@matam911 thing in Auburn with Captain, and I don't want to go to the horse races with dan, and I don't feel like staying home by myself "
0,Home sick can't teach today 
0,@brianspaeth  I just recently found out that those people live less than an hour away from me. 
0,"The horse I  rode today worths almost a million Baht. ( about 18,000-19,000 USD ). He had accident once and then worths nothing. "
1,"Sleep easy, Bleezy.  I love you"
1,"Promo Shoot Was Goooood Times, Looking Forward To Things Coming Up... x  "
1,@heathcrush you are welcome!!! 
1,This has to be one of the funniest things I have ever seen!!!!!   http://twitpic.com/6duyv
0,is S!ck......... 
0,Ill Make Those Skins L8r My Photoshop Keeps Crashing 
1,"@roadgurl5  aha! for a mo I thought it had somehow got hold of my DOB and served the correct horoscope... confusing! And sensitive, yep! "
1,Gimme some songs to put on this playlist please  preferably 90's - 2001. &quot;Gimme a project chick&quot; lmao
1,"Happy Birthday Dominic! Mm, the weekend. "
1,@swaffette Coooool! Have a great opening hon  You're gonna be speaking with a french accent for a week again?
0,"Am pretty sure the damn things are not supposed to cause physical injury to the user, dammit. I followed the directions and everything. "
1,highlight at the mtv movie award for me was Sacha Baron Cohen (Bruno) with Eminem and Kiefer Sutherland was funny 
0,woo slowly recovering from her illness! still it has taken over a week!  bad times
0,@naughtyhaughty me too me too. we're on the same boat. :\ but do get some sleep soon 
0,"i facking lovee @PerezHilton, just finished work was planning to go to eves but can't get there  another night in doing sweet FA"
0,ugh I miss holidays 
0,This is one of those painful moments when you realize the most perfect man in the world could never ever be yours 
0,at briannas party.I seriously think I like broke my ankle  haha
1,Not enough prawns EAT.! There has to be more flavour. Never mind. Drink is good 
0,At naomis graduation    i still dont feel good 
1,@Ericka05 Thanks :-D I think I'm starting to figure it out now  Just took me a bit of getting used to!
1,@katehughes So what do you do when you wake up? Morning by the way 
1,"@ijustine @KellySutton by the way: Oktoberfest is in Munich, not in Berlin ... "
1,@ShannonLeto Shannon + Devil = Best friends for a lifetime  How did you hit on that?
1,loves the fact he just reclaimed a 1st class stamp that hadnt been franked  54p mine allllll mine :S http://plurk.com/p/n0e3f
1,off home  finally!
0,Research paper done! Finally  I just want finals to be over so I can know my grades 
1,@BuckyBug I know  haha thats because I live on them hehe.
0,"http://twitpic.com/7gvma - Awww the kittens have finally settled down, they've grown too much "
0,statisticssssssssssss 
1,hi everybody...wishing you a blessed evening..how's everyone doing? 
0,"@kinkytinky7 aww, sorry to hear about lucky "
1,@AlohaZen is this reform something u r watching closely? 
1,YAY LEVEL NINE on moshimonsters.  best week of my life.
1,Mimi is cancer free!!!!!!!!!!!  
0,no motivation whatso ever to revise.....i need my m8s in cyprus  gotta hold on tight for a week of business/maths exams 
1,what for a funny day. never had so much fun at work. thx to my collegue 
0,"cpr fail day, i turned it off instead of shocking the patient "
0,@diptastic nah i dont only cause there usually isnt a lot of work and when im focused i knock the shit out quick. 
0,Well apparently the Blue Ribbon automation doesn't work too well. Oh well  #Gilad
1,@ykesha2001 Thank U thank U..I appreciate it alot  U be safe out there 2
0,This has been a bad start to the  day...  it better get better or im gunna cry..
1,@AnotherJulia I think therefore I am thinking.... or something like that 
0,@fujii_itsuki Thanks for link! I wonder how they will &quot;kill&quot; Charlie Francis off. So sad. I really like the character and actor. 
1,just signed up for tweet... 
0,@Snuva Mmmmmm I love curry. Don't have an Oregan though. 
0,No canpakes 
0,Theeee cutest Boston terrier was just on tv!!!!! I want one! 
0,is selling all of his comics... 
1,@give_me_a_latte that was quick 
0,"@pwopah That's all I wanted, and then realized it was not something ATT supported yet "
1,@erwinthegreat hey happy birthday! 
0,I am nervous...abt a workout!! I srsly need to get a grip!!! breath breath I wish someone was w/ me  I always have to be brave.....
0,My feet look small in these shoes..... Too bad i wouldnt wear them anywhere besides work 
0,is in Obergartzem/Euskirchen. Yesterday in Maastricht -&gt; nice city with a many nice sneaker shops. But no money so far 
1,I hope the teachers and yr 7 have a good time at camp 
1,Happy birthday to my best friend robert McNeil 
1,@stevescissors I LoVe YoU 
1,@ewanish I already peed  go meeeee
0,Its almost Monday... MAN! 
1,"@FlopOfThePops LOL only coz you spammed up every forum &amp; stole members weve stolen 0 members from other forums, started from scratch "
1,@rachaelhubbard no more along the lines of I don't think I'm ready for this  drew LOVES your onesies btw!
0,Bandits up to bat!!! Sorry about the wait the service isnt the greatest!!! 
0,@StarLITpr I'm so sad  I know it's fun!
1,"DaNgZz! tht halftime story blows cuz it really touchD my heart, but... Lakers need to Close it OUT 2noche!! period. "
0,@RobKardashian homework 
0,"Once again I tried to get Mac OS running in Virtual PC or VirtualBox, on AMD platform. Neither iATKOS nor manual for boot132-AMD worked. "
0,haven't even started the grading I'd planned    I am so far behind it isn't funny. Going to bed now anyway.
1,"@sargedunn1 LOL, well we are expecting mostly sunny and 70 today &amp; tomorrow. I'm saying my prayers...we need it for mental health "
1,@aaronazz I totally agree. I also love Tom he seems lovely 
1,is wearing a dress today 
0,kids are ready go see Mickey Mouse!  dang no sleep for this chick 
1,Yay for Final Destination 4 being in 3D and Saw VI not being the last. 
1,"@katieface well jeez, you're nice, aren't you? "
0,just realized that i've messed up everything..ahaaaaa..if only i could turn back time! 
1,wants summer 
1,Heading to bed soon. Need to save my pinoy pride energy for the parade and festival tomorrow. 
1,@ddlovato the name of your album is.......???? 
1,Left my apartment door unlocked... Good thing my fabulous baby brother was willing to check the place for bad guys 
1,I hope the weather stays nice this week 
0,damn u empire made me miss my boo by a hair 
0,going to cook some burgers 4 t...wishing i was home in cape town w my family. miss you guys 
0,Still in traffic...no froyo 
1,A very exciting week 
1,@folklaura Thaaaaaaaaank  I have your shades!
1,Look into your heart and you'll find love love love love- I'm yours 
1,@soulsurfer88 Will you come by @imaginefestival and see a good movie  ?
0,This is so sad. It's so not like Pinks. It's horrid! I'm depressed.   http://twitpic.com/88ijh
1,mtv movie awards tomarrrrow  I'll be hanging out at City Walk with Alyssssa&lt;3
0,"I joined Spotify to listen to Bill Callahan / Smog, but they have none  - anyway, can you Last.fm scrobble it? #spotify"
0,"My exciting Friday evening plans: looking at the Kaiser website for health coverage. Got a bit late for game, and there's no dancing. bah "
1,@LetsGetThisGirl I would SO be doing what you are doing if I could! I bet it will be worth it 
1,will go to SM Taytay in a while. Kuia Rey's gonna treat us today. Yey. 
0,"It was a very lazy day, today. Work tomorrow. Definitely need some more clients. "
0,"@Junelove1 oh, dear, Junie!  I hope you'll get well soon &amp; be healthy &amp; happy, coz you have so light soul! I'll pray God give you heath."
1,"@FrankMillar Thanks yeah that's the same date I got from http://www.whendidyoujointwitter.com too, cheers! "
0,@SuzeOrmanShow  can't afford fancy drs.  just whats in my lousy hmo! 
1,Do. We. Really. Need. Another. Social. Network. FIGHT BACK! Say NO to Tagged.com! 
0,"@caithead Owl City is coming to Toronto September 14th, I might wanna go, come with? Except will you be in Ottawa?? "
1,Watching my neice play mario olympics on the wii she's running on the spot at the same time as using the controlers.  
0,@Gabreael he has not updated since may 
0,late afternoon and haven't made a dent in my #todo list for today  daughter's birthday - too many distractions !
0,OUCH! i just found a pimple on my right jaw line  it hurts!
0,Is in hiding today  
1,@Ynaku  I shot a layup!  Then Kai shot a free throw and Brandon Adams (UH player) shot a 3 pointer.  We made a good team 
0,at home....but still working  i need a rest!
1,@LuvOrHate I don't actually hate her.. i love her muchly 
0,It's too late to be doing homework 
0,@lilmo4ever i used to think Treach(naughty by nature) was the best thang walkin! i still do though lol. i just heard somethings about him 
0,@peterfacinelli not at all. i'mma be working on projects and studying for tests and finals alllllllll weekend 
1,DIVERSITY. This is what I have been waiting for  #bgt
1,Going now to carry on climbing kilimanjaro lol    Wish me luck!!
1,"@nowoo are you giving up on me  oh well. It's not the counting, it's the math and the weighting (or lack of) that doesn't make sense."
1,"Good morning, everyone!  Gorgeous day!  "
1,@AshBenzo Ashleeeey i finally got a twitter haha its ShyShy 
0,wooooooh. 18 hrs. 82 to go 
0,having a terrible stomachache 
1,@Phyneprint How come a tweet can only be 140 sings and your follow friday video lasts 5.18 minutes!  Liked it though! 
0,morning all....beautiful day...best go enjoy some sunshine before i have to go to work...unfortunately 
0,i want volleyball season to start right now! but i wanna play with the seniors  dont want them to leave. its just not the same
0,"Arghï¿½ Fantasy Surfer Carnageï¿½ Dane, Marlon &amp; Nat C all out!  #fantasysurfer"
1,just got done eating. and got home from 1st fridays ate some hot pockets and now is home chilling wit my mom and fam. feeling blessed 
1,@lovebscottcom I think you are awesome!!! I was trying to get down to Miami when you were there. Thanks for folowing me 
0,crazy bitch wont give us cotton candy 
1,New on twitter 
1,"@JeffGignac I go to Oasis, that's at Bathurst and Front "
0,I really hate fittings. Ugh..and sunlight.  today will kinda suck.
0,Spent a few hours to get princexml and princely working with my rails app only to find out it has a watermark. 
0,Warped rotors that can't be cut anymore. Excellent way to spend $300 
1,"@writeplayrepeat Mayfield is a local milk, too... "
1,@Gathatcher1 paget road sounds like a magical name from harry potter  *****************
1,i feel like eating a Lydolf ice cream.. it's really long time ago since i eat one .. and it's the best ice cream i the world. 
1,@anniesalness My pleasure  Look forward to your tweets. Love your work !
1,Rove-ing it up 
1,@jdenkmire I'll come see ya'll when I'm not playing Mommy and can party it up!  
1,is surprise. Samuel (a 6 year boy from church) saved a chocolate bunny for me. I told him last week my dad wouldn't send me one.     .
1,@lookitsben i would haha  Ive read the books like 5times tho. 
1,@hannday alright. See you tmrw 
1,@rmaynard @MaggieAnn09 Thanks for the #followfriday 
1,the latest in my life http://www.rachelmpearson.wordpress.com  I am so tired and happy 
0,On slow train to Darlington. Miss @gselmer already 
0,My computer is broken  #fb
1,"Sooooo, having nothing to do on a sat has forced me to try this whole twitter thing out for the first time...so hello twitter world "
1,writing a book! No like seriously I'm going to write a book! Like right now! Sorry Erin I took out the is for this one! 
0,@snowlobster epic fail. Nothing shows. 
1,just woke up! thought it was 10AM monday morning LOL called bf 
0,Huge headache 
1,pool party at my house  &amp; bbq before tha lakers win tha series today
1,@DARRENJ0NES loving your new snake  http://twitpic.com/3laqe
1,@STFUmuggle Hey Mary 
0,"@travis_fulton I know...  it's hard to say whether I was ignoring it before, or if i'm just a hypochondriac, but the tingling is real "
1,@realin yea yea.. can understand the love.. dull dull pai rea eh #jaljeera pyar.. Piyo Jee Bhar Ke.. ek baar peoge.. baar baar peoge 
1,had a goood day yesterday 
0,doesn't wanna go to work tonight.....i dont wanna miss church 
0,I am sleepy... and my nose is still running from last night 
1,Right bed is calling nite all 
1,And with this latest vote i am going to my bed sleep tight my tweeps and hopefully we will have sweet dreams goodnight  XX hugzzzzzzzz
0,"COME ON PEOPLE 20 MORE HITS http://gafferssportsblog.wordpress.com/ NEW BLOG UP TOO, I SWEAT HARD FOR THIS PIECE, PLEASE READ "
0,got a tooth pulled out............. i m in pain 
1,2BR are playing some AMAZING summer tunes today!!! Loving it!!! 
1,my 2-year old just made the 1st jump shot of her would-be basketball career! 
0,"I sang at church this morning, and due to some Excedrine I took earlier in the day, I shook the whole time. "
1,"Oh gee, more money is going to be spent in December, ohh shit. I LOVE YOU MUM  ahahaha."
1,"@MaryAliceHale shut it pix, I have no bed time "
0,"@PandaMayhem hahahah srsly!!! Imma make a tshirt.. &quot;If u grab a crotch, you'll answer to me!&quot; Rofl I'm not too intimidating tho..  ahahaha"
1,yay sunshine! 
1,"homemade cards, cuddling in bed, singing, hot hot mama waffles, kisses, starting off mother's day right "
1,"@jweiser Yeah, last time I saw her was in September in Santa Anna. This is MUCH closer "
1,finally home. 
0,Can't you see I'm trying? I don't even like it 
1,"@Mia_R hi Mia, it's not raining, is it there? "
0,I am awake at 3:23 AM because I'm a bigbby whose terrified of thunder &amp; extreme lightning! 
0,The BNP candidate said it was the &quot;first step to freedom&quot; from EU &quot;dictatorship&quot;. 
1,@lacouvee It was MAGNIFICENT! I co-officiated and did some singing  Thank you for asking
0,@trishheylady i feel ashamed b/c i just wrote my review for friday and it didn't take me that long.... 
1,@Arrapare thanks Shane 
1,@ddlovato the WORLD! be strong and dont quit...we're here for u! Ur a role model and inspiration to billions. Tc love u demi  xoxoxo
1,"Good gig, good steak, good weekend  pumped to go back to work tomoz"
0,Last day in NY 
1,@lalavazquez hangover is sooooo funny!!! such a good movie 
0,Ughh. I just want her back home.  I don't like this ; at all. It's breaking my heart 
1,@RealityTVBuzzz she was always annoying. I was waiting for milf to kick her ass 
0,Why do people have to be so inconsiderate? I miss my Troy friends. 
0,Uh oh..think I'm getting sick  not surprisedd.
0,@uknowulovemeh Ohhh... 
0,@RichardThornton yeah i'm not feeling the best either 
1,@shaundiviney Hayy Shaun!!!  lol i met u in canbrah! yerr boii
1,@ksavai yea...got my first BSOD on vista yest ...  I am waiting for MS to release upgrade to win7 prices 
0,"people, people, people, i'm losing followers! i usually tweet from my phone and my madre takey my phoney away...  just bare with me"
0,Windy at the beach 
0,@jermfly its like a horrible summer purgatory 
0,"i think now i really bad at control my emotion..suddenly mad, sad, shame, disappointed etc "
0,Can't wait to go out! Only 4 and a half more hours at work! Help me!!! 
1,@sammieepaige yyyyyep.  wanna come over wednesday? no one's gonna be home. and yeah. 
1,@tommcfly Tom my ear still doing that 'peeee' because of the concert yesterday. its annoying me .-. but i loved to see you 
0,"Ooops, in the dog-house   new iPhone 3G S purchase was rumbled last night. roll on Friday"
1,Gettin ready to do some labor. I think id rather play music 
1,@paulpuddifoot not sure fancied some jam on it instead and loads of butter 
0,really wants to go out tonight but has no one to go out with 
1,@thisisjustin You're givin' me caffeine envy over here!! 
1,Emma wanted Mickey Mouse to walk with us  http://yfrog.com/e064wj
0,Looks like WY is going to wait until next week  Maybe Ill just drive to Estes park today..........
0,Out for a lovely day at the lake... With no corkscrew  oh well we can do anything!
0,i'm so tired more than 20 hours a wake !!! and i cant sleep i will miss my flight  what should do ?!
1,@LarryFrieders Thanks for this recipe Larry! Muy Bueno! 
0,"My fear has turned into reality, not being able to see my friend log on to his aim account no more "
1,Eating falafel and listening to Louis Armstrong on Musicovery 
0,I will miss all u guys at Boulan If u already dont know im actually going to smith next year 
0,I left my pen at home...   *facepalm*
1,@bradiewebbstack @shaundiviney @andyclemmensen tweet 1000 goes out to you guys to say: When are you coming back to canberra?!  x
1,had a great day  tomorrow will be amazing!
1,tonight 
0,"Big game tonight, to bad it's on at 3 in the morning "
0,went with the kids to go watch 17 again!! it was way better than i thought it would be but Alexis threw a fit and didnt get to finish it. 
1,has found out some good news 
1,"@Enoch7thProphet Peace, I'm pretty good, trying to get a lot done today...how are you? "
1,@webteam30stm Happy Mother's Day to U! Germany already had its. Question is why always on a Sunday? Nevertheless have a beautiful day 
0,"@ohcarlos Her, or every single person in their late 20s early 30s in Brooklyn.  I really wanted to do the photobooth idea, too "
0,@zerogravity03 i know! I want the listener on  Yesterday's episode was xD
1,@willtompsett Oh yes - I'm with you there!! They are indeedy! nighty night....off for some zzzzzzzzz's 
1,@zenoscapin nice ride man...waiting for the gps track  Now you have to plan the ride for 06/29. Have a nice week!
0,add our YM (mcflyphils) so we can invite you to the conference. PLEASE WE REALLY WANT THEM HERE.  questions or concerns? tweet/email/IM us
0,just found out I was born on a wednesday....I was really hoping it was a Tuesday 
0,@foodbeast if this is elie i miss you on aim 
1,"WOoooooooo party at ceasers palace! Free admition. Heard it was poppin! As soon as we finish eatin, we there! "
1,yay got 8 in footy tips 
0,Boredddd! and no chemistry learnt 
0,i slept wrong and now seem to be unable to turn my head to the right 
1,@JoeandJesse awesome!!! see you there!! 
1,@WestEndActress Muahhaa I have Maoams 
1,"@yolie81 also, wishing you a very merry unbirthday "
0,all the boys are leaving for town sports 
0,"Computer is out of commission right now. You mean they don't like water? Text if you need me, no email "
0,@blurked Do you know if I can get a Nevada license without switching my registration/insurance?  NC license is about to expire 
0,cloudy day 
1,"working on homework, enjoying the nice sunday sunshine, and hoping the laptop battery holds out for 2 hours   Woot"
1,@hadzimesic : I highly recommends you join www.m2e.asia You can earn money from free shareholder by dividends. Even you do NOTHING! 
1,@TeeMonster Cannot make it there. But you have fun for me. 
0,Fml i cant sleep 
1,hanging out with my best friend. she's having fun with photoshop. 
0,"@rossm I find it pathetic, not funny. Just like splogs in blogosphere, we'll have more spammers than good users on Twitter soon. "
0,what happened with Jon after I went to bed? Who put him in a bad mood? 
0,"I was talking with my best friend ï¿½ureo about i-phones, Rio de Janeiro, and valentines day in Brazil. He has a girlfriend and Iï¿½m not "
1,"@westphalmusic http://twitpic.com/69f84 - Wow, that's awesome! CONGRATULATIONS, man. I wish you an the fam all the best. "
1,good luck fuzzy    @ the pool !!
1,@virtual4now glad you like UberTwitter!!! 
0,So friend of mine might be leaving  sadsadsad
0,Early to bed tonight. Not much sleep the last few days...too much going on. Doctor's appt tomorrow 
0,About to hang out with allison and david...time to tell the last best friend. 
1,@seanichol there's this really cool new product called sunscreen. U should try it 
0,@DJMagic I left that one at stephs for you 
0,@paulie Eek. Sounds rubbish 
1,"chlling, and atd-i, gna chiill at home 2maro, maybe go to the taco trucks if i have money, then possibly go to a friends band practice "
1,via @xlnation: Thanks for following. What's your most inspiring quote? Send it and I'll retweet. Ours: &quot;There is already enough.&quot; 
1,"@madetoorder sooo, y'all get anything new in store? "
0,Back home watching nip/tuck.. The proposal was amazing+sadly romantic 
0,"@MissSwitalla haha yeah, awr pOOr u, walking hOme in the cOld  think of warm things"
1,i gotta go! sweet dreams twitters! 
0,That nap earlier seriously messed me up. Now i can't sleep  Grr.
1,Ok... Hey! Ask my Magic 8 Ball a yes or no question!  GO!!
1,@toscareno Just watched first episode of &quot;Flexing at 49&quot;. Awesome Tosca can't wait to see more. 
0,@pohkeyx me tooo 
0,sad that I try to plan fun things and they don't work 
1,Success! I don't feel like crap  though I do *look* like crap thanks to this sunburn  hoping it fades soon!!!
1,college was bpring and way too hot to work in lol hopefully mums brought me some hurley boardies today  bring on the sun lol 16 Days 
1,Heading out to search for a sonic screwdriver for Dr Who's 8-year-old assistant. Hope you have a lovely day. 
1,Spent the day doing &quot;hurricane prep&quot;.   Fun.  
1,Logistics is so summery. Mmmm 
0,is so sick of being in the flat all by herself already! got another 3 weeks of it yet and its onli been 12 hours! nighttime is worst 
1,@ddlovato DEMI!! do you know CAMILLA BELLE personally? 
1,"Productive day: made a batch of soup before work, nice journos, spinning at lunch, more nice journos, &amp; now 2 more gym classes then a gig "
0,Eating lunch alone  someone wanna join??
0,I got the shopping bug but no money to spend   Aww Shucks!
0,@cutiewutie that's really cool that u and deon r working out together. I might get to see don this sunday even tho it'll be the whole fam 
1,Can i go on tour with a rocket to the moon pleasee 
1,@tricia_anne30 hey Tricia  we're having a confe  wanna join us?
1,"just woke up and have F1 - slept in was meant to see the start - heikki in 7th  i think heard, still half asleep"
0,wishes she were at Jump Up with @audreynapoleon. 
0,"@Executivefocus Ah thats so sweet, I wish, doctor ordered me to stay home and rest pre hospital   don't think it's serious, back tuesday x"
0,man... i got absolutely torn apart by mosquitos last night. 10 bites and counting... ugh. 
0,"Eww, i hate getting up in the mornings!!  Debbie i was sick  DUN DUN DUN!!! But ill be back tuesday i hope"
0,@kencamp I think we should talk to each other MORE. I was not amused to NO longer see you as part of my stream 
1,@MiMaMe Thanks for the help Michelle!   I was having serious problems deciding! *throws a portion of ice cream to Michelle*
0,@rgreen23  AC is essential
1,@Stomper_Girl Yay!  Bring on 2010 ! 
0,chance just got a bath! boys are at the gym. mom and bree are having end-of-weekend blues 
1,@BauerPower614 um... so I'm staying on a place at the Cape right now and the house I'm at overlooks a bird sanctuary and i thought of you 
0,@marvwon u might wanna holla at @lovejones83 ... but be careful or she gon trade you for Drake or sum'n 
